Any;Trimestre;Codi_Districte;Nom_Districte;Codi_Barri;Nom_Barri;Preu_mitja_habitatge;Valor
2021;1;6;Gràcia;28;Vallcarca i els Penitents;Nou. Euros/m2 construït;4180.5
2021;1;6;Gràcia;29;el Coll;Nou. Euros/m2 construït;--
2021;1;6;Gràcia;30;la Salut;Nou. Euros/m2 construït;--
2021;1;6;Gràcia;31;la Vila de Gràcia;Nou. Euros/m2 construït;5266.1
2021;1;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Nou. Euros/m2 construït;--
2021;1;7;Horta-Guinardó;33;el Baix Guinardó;Nou. Euros/m2 construït;--
2021;1;7;Horta-Guinardó;34;Can Baró;Nou. Euros/m2 construït;--
2021;1;7;Horta-Guinardó;35;el Guinardó;Nou. Euros/m2 construït;1849.0
2021;1;7;Horta-Guinardó;36;la Font d'en Fargues;Nou. Euros/m2 construït;--
2021;1;7;Horta-Guinardó;37;el Carmel;Nou. Euros/m2 construït;2228.3
2021;1;7;Horta-Guinardó;38;la Teixonera;Nou. Euros/m2 construït;3377.6
2021;1;7;Horta-Guinardó;39;Sant Genís dels Agudells;Nou. Euros/m2 construït;--
2021;1;7;Horta-Guinardó;40;Montbau;Nou. Euros/m2 construït;--
2021;1;7;Horta-Guinardó;41;la Vall d'Hebron;Nou. Euros/m2 construït;--
2021;1;7;Horta-Guinardó;42;la Clota;Nou. Euros/m2 construït;--
2021;1;7;Horta-Guinardó;43;Horta;Nou. Euros/m2 construït;3832.4
2021;1;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Nou. Euros/m2 construït;5035.2
2021;1;8;Nou Barris;45;Porta;Nou. Euros/m2 construït;--
2021;1;8;Nou Barris;46;el Turó de la Peira;Nou. Euros/m2 construït;--
2021;1;8;Nou Barris;47;Can Peguera;Nou. Euros/m2 construït;--
2021;1;8;Nou Barris;48;la Guineueta;Nou. Euros/m2 construït;--
2021;1;8;Nou Barris;49;Canyelles;Nou. Euros/m2 construït;--
2021;1;8;Nou Barris;50;les Roquetes;Nou. Euros/m2 construït;--
2021;1;8;Nou Barris;51;Verdun;Nou. Euros/m2 construït;--
2021;1;8;Nou Barris;52;la Prosperitat;Nou. Euros/m2 construït;--
2021;1;8;Nou Barris;53;la Trinitat Nova;Nou. Euros/m2 construït;--
2021;1;8;Nou Barris;54;Torre Baró;Nou. Euros/m2 construït;--
2021;1;8;Nou Barris;55;Ciutat Meridiana;Nou. Euros/m2 construït;--
2021;1;8;Nou Barris;56;Vallbona;Nou. Euros/m2 construït;--
2021;1;9;Sant Andreu;57;la Trinitat Vella;Nou. Euros/m2 construït;--
2021;1;9;Sant Andreu;58;Baró de Viver;Nou. Euros/m2 construït;--
2021;1;9;Sant Andreu;59;el Bon Pastor;Nou. Euros/m2 construït;--
2021;1;9;Sant Andreu;60;Sant Andreu;Nou. Euros/m2 construït;4908.5
2021;1;9;Sant Andreu;61;la Sagrera;Nou. Euros/m2 construït;--
2021;1;9;Sant Andreu;62;el Congrés i els Indians;Nou. Euros/m2 construït;--
2021;1;9;Sant Andreu;63;Navas;Nou. Euros/m2 construït;--
2021;1;10;Sant Martí;64;el Camp de l'Arpa del Clot;Nou. Euros/m2 construït;--
2021;1;10;Sant Martí;65;el Clot;Nou. Euros/m2 construït;--
2021;1;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Nou. Euros/m2 construït;2280.8
2021;1;10;Sant Martí;67;la Vila Olímpica del Poblenou;Nou. Euros/m2 construït;--
2021;1;10;Sant Martí;68;el Poblenou;Nou. Euros/m2 construït;--
2021;1;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Nou. Euros/m2 construït;--
2021;1;10;Sant Martí;70;el Besòs i el Maresme;Nou. Euros/m2 construït;2553.6
2021;1;10;Sant Martí;71;Provençals del Poblenou;Nou. Euros/m2 construït;3356.7
2021;1;10;Sant Martí;72;Sant Martí de Provençals;Nou. Euros/m2 construït;--
2021;1;10;Sant Martí;73;la Verneda i la Pau;Nou. Euros/m2 construït;--
2021;1;1;Ciutat Vella;1;el Raval;Usat. Euros/m2 construït;2934.3
2021;1;1;Ciutat Vella;2;el Barri Gòtic;Usat. Euros/m2 construït;3541.3
2021;1;1;Ciutat Vella;3;la Barceloneta;Usat. Euros/m2 construït;4220.6
2021;1;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Usat. Euros/m2 construït;3804.9
2021;1;2;Eixample;5;el Fort Pienc;Usat. Euros/m2 construït;3749.9
2021;1;2;Eixample;6;la Sagrada Família;Usat. Euros/m2 construït;4148.0
2021;1;2;Eixample;7;la Dreta de l'Eixample;Usat. Euros/m2 construït;5959.6
2021;1;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Usat. Euros/m2 construït;4604.5
2021;1;2;Eixample;9;la Nova Esquerra de l'Eixample;Usat. Euros/m2 construït;4369.3
2021;1;2;Eixample;10;Sant Antoni;Usat. Euros/m2 construït;4206.0
2021;1;3;Sants-Montjuïc;11;el Poble Sec;Usat. Euros/m2 construït;4270.5
2021;1;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Usat. Euros/m2 construït;3524.9
2021;1;3;Sants-Montjuïc;13;la Marina de Port;Usat. Euros/m2 construït;2921.7
2021;1;3;Sants-Montjuïc;14;la Font de la Guatlla;Usat. Euros/m2 construït;3809.8
2021;1;3;Sants-Montjuïc;15;Hostafrancs;Usat. Euros/m2 construït;4171.3
2021;1;3;Sants-Montjuïc;16;la Bordeta;Usat. Euros/m2 construït;2618.5
2021;1;3;Sants-Montjuïc;17;Sants - Badal;Usat. Euros/m2 construït;3530.5
2021;1;3;Sants-Montjuïc;18;Sants;Usat. Euros/m2 construït;3698.6
2021;1;4;Les Corts;19;les Corts;Usat. Euros/m2 construït;4977.2
2021;1;4;Les Corts;20;la Maternitat i Sant Ramon;Usat. Euros/m2 construït;3827.6
2021;1;4;Les Corts;21;Pedralbes;Usat. Euros/m2 construït;5923.8
2021;1;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Usat. Euros/m2 construït;3419.7
2021;1;5;Sarrià-Sant Gervasi;23;Sarrià;Usat. Euros/m2 construït;5299.2
2021;1;5;Sarrià-Sant Gervasi;24;les Tres Torres;Usat. Euros/m2 construït;5623.1
2021;1;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Usat. Euros/m2 construït;6602.8
2021;1;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Usat. Euros/m2 construït;7181.6
2021;1;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Usat. Euros/m2 construït;4898.9
2021;1;6;Gràcia;28;Vallcarca i els Penitents;Usat. Euros/m2 construït;4043.5
2021;1;6;Gràcia;29;el Coll;Usat. Euros/m2 construït;2775.0
2021;1;6;Gràcia;30;la Salut;Usat. Euros/m2 construït;4083.9
2021;1;6;Gràcia;31;la Vila de Gràcia;Usat. Euros/m2 construït;4388.4
2021;1;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Usat. Euros/m2 construït;4515.2
2021;1;7;Horta-Guinardó;33;el Baix Guinardó;Usat. Euros/m2 construït;2654.0
2021;1;7;Horta-Guinardó;34;Can Baró;Usat. Euros/m2 construït;3105.3
2021;1;7;Horta-Guinardó;35;el Guinardó;Usat. Euros/m2 construït;3591.1
2021;1;7;Horta-Guinardó;36;la Font d'en Fargues;Usat. Euros/m2 construït;4086.9
2021;1;7;Horta-Guinardó;37;el Carmel;Usat. Euros/m2 construït;2484.9
2021;1;7;Horta-Guinardó;38;la Teixonera;Usat. Euros/m2 construït;2255.2
2021;1;7;Horta-Guinardó;39;Sant Genís dels Agudells;Usat. Euros/m2 construït;2201.0
2021;1;7;Horta-Guinardó;40;Montbau;Usat. Euros/m2 construït;2635.6
2021;1;7;Horta-Guinardó;41;la Vall d'Hebron;Usat. Euros/m2 construït;3742.1
2021;1;7;Horta-Guinardó;42;la Clota;Usat. Euros/m2 construït;--
2021;1;7;Horta-Guinardó;43;Horta;Usat. Euros/m2 construït;3426.9
2021;1;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Usat. Euros/m2 construït;3198.1
2021;1;8;Nou Barris;45;Porta;Usat. Euros/m2 construït;2562.4
2021;1;8;Nou Barris;46;el Turó de la Peira;Usat. Euros/m2 construït;2188.1
2021;1;8;Nou Barris;47;Can Peguera;Usat. Euros/m2 construït;2905.4
2021;1;8;Nou Barris;48;la Guineueta;Usat. Euros/m2 construït;2412.9
2021;1;8;Nou Barris;49;Canyelles;Usat. Euros/m2 construït;2775.6
2021;1;8;Nou Barris;50;les Roquetes;Usat. Euros/m2 construït;2339.2
2021;1;8;Nou Barris;51;Verdun;Usat. Euros/m2 construït;1925.7
2021;1;8;Nou Barris;52;la Prosperitat;Usat. Euros/m2 construït;2683.2
2021;1;8;Nou Barris;53;la Trinitat Nova;Usat. Euros/m2 construït;1909.2
2021;1;8;Nou Barris;54;Torre Baró;Usat. Euros/m2 construït;2508.0
2021;1;8;Nou Barris;55;Ciutat Meridiana;Usat. Euros/m2 construït;859.1
2021;1;8;Nou Barris;56;Vallbona;Usat. Euros/m2 construït;--
2021;1;9;Sant Andreu;57;la Trinitat Vella;Usat. Euros/m2 construït;--
2021;1;9;Sant Andreu;58;Baró de Viver;Usat. Euros/m2 construït;--
2021;1;9;Sant Andreu;59;el Bon Pastor;Usat. Euros/m2 construït;2056.7
2021;1;9;Sant Andreu;60;Sant Andreu;Usat. Euros/m2 construït;3555.7
2021;1;9;Sant Andreu;61;la Sagrera;Usat. Euros/m2 construït;3852.5
2021;1;9;Sant Andreu;62;el Congrés i els Indians;Usat. Euros/m2 construït;4617.1
2021;1;9;Sant Andreu;63;Navas;Usat. Euros/m2 construït;3668.0
2021;1;10;Sant Martí;64;el Camp de l'Arpa del Clot;Usat. Euros/m2 construït;3300.6
2021;1;10;Sant Martí;65;el Clot;Usat. Euros/m2 construït;3630.3
2021;1;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Usat. Euros/m2 construït;4040.0
2021;1;10;Sant Martí;67;la Vila Olímpica del Poblenou;Usat. Euros/m2 construït;4684.1
2021;1;10;Sant Martí;68;el Poblenou;Usat. Euros/m2 construït;4496.5
2021;1;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Usat. Euros/m2 construït;4221.8
2021;1;10;Sant Martí;70;el Besòs i el Maresme;Usat. Euros/m2 construït;2227.4
2021;1;10;Sant Martí;71;Provençals del Poblenou;Usat. Euros/m2 construït;3252.6
2021;1;10;Sant Martí;72;Sant Martí de Provençals;Usat. Euros/m2 construït;2829.8
2021;1;10;Sant Martí;73;la Verneda i la Pau;Usat. Euros/m2 construït;2169.4
2021;2;1;Ciutat Vella;1;el Raval;Total. Milers d'euros;250.3
2021;2;1;Ciutat Vella;2;el Barri Gòtic;Total. Milers d'euros;410.0
2021;2;1;Ciutat Vella;3;la Barceloneta;Total. Milers d'euros;174.7
2021;2;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Total. Milers d'euros;254.8
2021;2;2;Eixample;5;el Fort Pienc;Total. Milers d'euros;356.5
2021;2;2;Eixample;6;la Sagrada Família;Total. Milers d'euros;309.2
2021;2;2;Eixample;7;la Dreta de l'Eixample;Total. Milers d'euros;549.6
2021;2;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Total. Milers d'euros;471.6
2021;2;2;Eixample;9;la Nova Esquerra de l'Eixample;Total. Milers d'euros;368.4
2021;2;2;Eixample;10;Sant Antoni;Total. Milers d'euros;342.7
2021;2;3;Sants-Montjuïc;11;el Poble Sec;Total. Milers d'euros;358.3
2021;2;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Total. Milers d'euros;145.4
2021;2;3;Sants-Montjuïc;13;la Marina de Port;Total. Milers d'euros;271.7
2021;2;3;Sants-Montjuïc;14;la Font de la Guatlla;Total. Milers d'euros;269.6
2021;2;3;Sants-Montjuïc;15;Hostafrancs;Total. Milers d'euros;307.1
2021;2;3;Sants-Montjuïc;16;la Bordeta;Total. Milers d'euros;224.5
2021;2;3;Sants-Montjuïc;17;Sants - Badal;Total. Milers d'euros;225.3
2021;2;3;Sants-Montjuïc;18;Sants;Total. Milers d'euros;285.4
2021;2;4;Les Corts;19;les Corts;Total. Milers d'euros;360.3
2021;2;4;Les Corts;20;la Maternitat i Sant Ramon;Total. Milers d'euros;376.2
2021;2;4;Les Corts;21;Pedralbes;Total. Milers d'euros;581.9
2021;2;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Total. Milers d'euros;336.0
2021;2;5;Sarrià-Sant Gervasi;23;Sarrià;Total. Milers d'euros;638.6
2021;2;5;Sarrià-Sant Gervasi;24;les Tres Torres;Total. Milers d'euros;1018.7
2021;2;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Total. Milers d'euros;809.7
2021;2;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Total. Milers d'euros;979.0
2021;2;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Total. Milers d'euros;443.0
2021;2;6;Gràcia;28;Vallcarca i els Penitents;Total. Milers d'euros;344.2
2021;2;6;Gràcia;29;el Coll;Total. Milers d'euros;263.2
2021;2;6;Gràcia;30;la Salut;Total. Milers d'euros;374.2
2021;2;6;Gràcia;31;la Vila de Gràcia;Total. Milers d'euros;341.6
2021;2;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Total. Milers d'euros;300.1
2021;2;7;Horta-Guinardó;33;el Baix Guinardó;Total. Milers d'euros;233.8
2021;2;7;Horta-Guinardó;34;Can Baró;Total. Milers d'euros;263.3
2021;2;7;Horta-Guinardó;35;el Guinardó;Total. Milers d'euros;228.3
2021;2;7;Horta-Guinardó;36;la Font d'en Fargues;Total. Milers d'euros;305.4
2021;2;7;Horta-Guinardó;37;el Carmel;Total. Milers d'euros;140.2
2021;2;7;Horta-Guinardó;38;la Teixonera;Total. Milers d'euros;156.6
2021;2;7;Horta-Guinardó;39;Sant Genís dels Agudells;Total. Milers d'euros;204.8
2021;2;7;Horta-Guinardó;40;Montbau;Total. Milers d'euros;193.8
2021;2;7;Horta-Guinardó;41;la Vall d'Hebron;Total. Milers d'euros;306.7
2021;2;7;Horta-Guinardó;42;la Clota;Total. Milers d'euros;--
2021;2;7;Horta-Guinardó;43;Horta;Total. Milers d'euros;205.8
2021;2;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Total. Milers d'euros;229.5
2021;2;8;Nou Barris;45;Porta;Total. Milers d'euros;175.1
2021;2;8;Nou Barris;46;el Turó de la Peira;Total. Milers d'euros;144.9
2021;2;8;Nou Barris;47;Can Peguera;Total. Milers d'euros;--
2021;2;8;Nou Barris;48;la Guineueta;Total. Milers d'euros;176.6
2021;2;8;Nou Barris;49;Canyelles;Total. Milers d'euros;183.3
2021;2;8;Nou Barris;50;les Roquetes;Total. Milers d'euros;97.6
2021;2;8;Nou Barris;51;Verdun;Total. Milers d'euros;163.7
2021;2;8;Nou Barris;52;la Prosperitat;Total. Milers d'euros;138.3
2021;2;8;Nou Barris;53;la Trinitat Nova;Total. Milers d'euros;110.8
2021;2;8;Nou Barris;54;Torre Baró;Total. Milers d'euros;--
2021;2;8;Nou Barris;55;Ciutat Meridiana;Total. Milers d'euros;65.9
2021;2;8;Nou Barris;56;Vallbona;Total. Milers d'euros;--
2021;2;9;Sant Andreu;57;la Trinitat Vella;Total. Milers d'euros;108.3
2021;2;9;Sant Andreu;58;Baró de Viver;Total. Milers d'euros;--
2021;2;9;Sant Andreu;59;el Bon Pastor;Total. Milers d'euros;162.3
2021;2;9;Sant Andreu;60;Sant Andreu;Total. Milers d'euros;343.7
2021;2;9;Sant Andreu;61;la Sagrera;Total. Milers d'euros;248.9
2021;2;9;Sant Andreu;62;el Congrés i els Indians;Total. Milers d'euros;324.3
2021;2;9;Sant Andreu;63;Navas;Total. Milers d'euros;266.2
2021;2;10;Sant Martí;64;el Camp de l'Arpa del Clot;Total. Milers d'euros;226.3
2021;2;10;Sant Martí;65;el Clot;Total. Milers d'euros;262.9
2021;2;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Total. Milers d'euros;306.7
2021;2;10;Sant Martí;67;la Vila Olímpica del Poblenou;Total. Milers d'euros;295.4
2021;2;10;Sant Martí;68;el Poblenou;Total. Milers d'euros;372.5
2021;2;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Total. Milers d'euros;438.7
2021;2;10;Sant Martí;70;el Besòs i el Maresme;Total. Milers d'euros;202.0
2021;2;10;Sant Martí;71;Provençals del Poblenou;Total. Milers d'euros;237.7
2021;2;10;Sant Martí;72;Sant Martí de Provençals;Total. Milers d'euros;183.0
2021;2;10;Sant Martí;73;la Verneda i la Pau;Total. Milers d'euros;163.7
2021;2;1;Ciutat Vella;1;el Raval;Nou. Milers d'euros;--
2021;2;1;Ciutat Vella;2;el Barri Gòtic;Nou. Milers d'euros;512.3
2021;2;1;Ciutat Vella;3;la Barceloneta;Nou. Milers d'euros;--
2021;2;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Nou. Milers d'euros;539.0
2021;2;2;Eixample;5;el Fort Pienc;Nou. Milers d'euros;--
2021;2;2;Eixample;6;la Sagrada Família;Nou. Milers d'euros;190.9
2021;2;2;Eixample;7;la Dreta de l'Eixample;Nou. Milers d'euros;743.3
2021;2;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Nou. Milers d'euros;--
2021;2;2;Eixample;9;la Nova Esquerra de l'Eixample;Nou. Milers d'euros;382.0
2021;2;2;Eixample;10;Sant Antoni;Nou. Milers d'euros;--
2021;2;3;Sants-Montjuïc;11;el Poble Sec;Nou. Milers d'euros;--
2021;2;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Nou. Milers d'euros;--
2021;2;3;Sants-Montjuïc;13;la Marina de Port;Nou. Milers d'euros;--
2021;2;3;Sants-Montjuïc;14;la Font de la Guatlla;Nou. Milers d'euros;--
2021;2;3;Sants-Montjuïc;15;Hostafrancs;Nou. Milers d'euros;381.0
2021;2;3;Sants-Montjuïc;16;la Bordeta;Nou. Milers d'euros;251.7
2021;2;3;Sants-Montjuïc;17;Sants - Badal;Nou. Milers d'euros;305.0
2021;2;3;Sants-Montjuïc;18;Sants;Nou. Milers d'euros;268.7
2021;2;4;Les Corts;19;les Corts;Nou. Milers d'euros;407.0
2021;2;4;Les Corts;20;la Maternitat i Sant Ramon;Nou. Milers d'euros;--
2021;2;4;Les Corts;21;Pedralbes;Nou. Milers d'euros;345.0
2021;2;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Nou. Milers d'euros;190.0
2021;2;5;Sarrià-Sant Gervasi;23;Sarrià;Nou. Milers d'euros;--
2021;2;5;Sarrià-Sant Gervasi;24;les Tres Torres;Nou. Milers d'euros;--
2021;2;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Nou. Milers d'euros;765.5
2021;2;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Nou. Milers d'euros;951.4
2021;2;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Nou. Milers d'euros;622.0
2021;2;6;Gràcia;28;Vallcarca i els Penitents;Nou. Milers d'euros;434.3
2021;2;6;Gràcia;29;el Coll;Nou. Milers d'euros;277.8
2021;2;6;Gràcia;30;la Salut;Nou. Milers d'euros;--
2021;2;6;Gràcia;31;la Vila de Gràcia;Nou. Milers d'euros;--
2021;2;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Nou. Milers d'euros;--
2021;2;7;Horta-Guinardó;33;el Baix Guinardó;Nou. Milers d'euros;--
2021;2;7;Horta-Guinardó;34;Can Baró;Nou. Milers d'euros;--
2021;2;7;Horta-Guinardó;35;el Guinardó;Nou. Milers d'euros;252.8
2021;2;7;Horta-Guinardó;36;la Font d'en Fargues;Nou. Milers d'euros;--
2021;2;7;Horta-Guinardó;37;el Carmel;Nou. Milers d'euros;134.4
2021;2;7;Horta-Guinardó;38;la Teixonera;Nou. Milers d'euros;155.6
2021;2;7;Horta-Guinardó;39;Sant Genís dels Agudells;Nou. Milers d'euros;--
2021;2;7;Horta-Guinardó;40;Montbau;Nou. Milers d'euros;--
2021;2;7;Horta-Guinardó;41;la Vall d'Hebron;Nou. Milers d'euros;--
2021;2;7;Horta-Guinardó;42;la Clota;Nou. Milers d'euros;--
2021;2;7;Horta-Guinardó;43;Horta;Nou. Milers d'euros;253.4
2021;2;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Nou. Milers d'euros;259.8
2021;2;8;Nou Barris;45;Porta;Nou. Milers d'euros;--
2021;2;8;Nou Barris;46;el Turó de la Peira;Nou. Milers d'euros;--
2021;2;8;Nou Barris;47;Can Peguera;Nou. Milers d'euros;--
2021;2;8;Nou Barris;48;la Guineueta;Nou. Milers d'euros;--
2021;2;8;Nou Barris;49;Canyelles;Nou. Milers d'euros;--
2021;2;8;Nou Barris;50;les Roquetes;Nou. Milers d'euros;--
2021;2;8;Nou Barris;51;Verdun;Nou. Milers d'euros;--
2021;2;8;Nou Barris;52;la Prosperitat;Nou. Milers d'euros;--
2021;2;8;Nou Barris;53;la Trinitat Nova;Nou. Milers d'euros;--
2021;2;8;Nou Barris;54;Torre Baró;Nou. Milers d'euros;--
2021;2;8;Nou Barris;55;Ciutat Meridiana;Nou. Milers d'euros;--
2021;2;8;Nou Barris;56;Vallbona;Nou. Milers d'euros;--
2021;2;9;Sant Andreu;57;la Trinitat Vella;Nou. Milers d'euros;--
2021;2;9;Sant Andreu;58;Baró de Viver;Nou. Milers d'euros;--
2021;2;9;Sant Andreu;59;el Bon Pastor;Nou. Milers d'euros;--
2021;2;9;Sant Andreu;60;Sant Andreu;Nou. Milers d'euros;365.3
2021;2;9;Sant Andreu;61;la Sagrera;Nou. Milers d'euros;--
2021;2;9;Sant Andreu;62;el Congrés i els Indians;Nou. Milers d'euros;--
2021;2;9;Sant Andreu;63;Navas;Nou. Milers d'euros;--
2021;2;10;Sant Martí;64;el Camp de l'Arpa del Clot;Nou. Milers d'euros;--
2021;2;10;Sant Martí;65;el Clot;Nou. Milers d'euros;--
2021;2;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Nou. Milers d'euros;--
2021;2;10;Sant Martí;67;la Vila Olímpica del Poblenou;Nou. Milers d'euros;460.2
2021;2;10;Sant Martí;68;el Poblenou;Nou. Milers d'euros;580.9
2021;2;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Nou. Milers d'euros;--
2021;2;10;Sant Martí;70;el Besòs i el Maresme;Nou. Milers d'euros;296.6
2021;2;10;Sant Martí;71;Provençals del Poblenou;Nou. Milers d'euros;255.2
2021;2;10;Sant Martí;72;Sant Martí de Provençals;Nou. Milers d'euros;--
2021;2;10;Sant Martí;73;la Verneda i la Pau;Nou. Milers d'euros;--
2021;2;1;Ciutat Vella;1;el Raval;Usat. Milers d'euros;250.3
2021;2;1;Ciutat Vella;2;el Barri Gòtic;Usat. Milers d'euros;384.4
2021;2;1;Ciutat Vella;3;la Barceloneta;Usat. Milers d'euros;176.3
2021;2;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Usat. Milers d'euros;246.1
2021;2;2;Eixample;5;el Fort Pienc;Usat. Milers d'euros;356.5
2021;2;2;Eixample;6;la Sagrada Família;Usat. Milers d'euros;315.6
2021;2;2;Eixample;7;la Dreta de l'Eixample;Usat. Milers d'euros;534.9
2021;2;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Usat. Milers d'euros;474.3
2021;2;2;Eixample;9;la Nova Esquerra de l'Eixample;Usat. Milers d'euros;364.9
2021;2;2;Eixample;10;Sant Antoni;Usat. Milers d'euros;342.7
2021;2;3;Sants-Montjuïc;11;el Poble Sec;Usat. Milers d'euros;366.9
2021;2;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Usat. Milers d'euros;145.4
2021;2;3;Sants-Montjuïc;13;la Marina de Port;Usat. Milers d'euros;271.7
2021;2;3;Sants-Montjuïc;14;la Font de la Guatlla;Usat. Milers d'euros;272.4
2021;2;3;Sants-Montjuïc;15;Hostafrancs;Usat. Milers d'euros;276.3
2021;2;3;Sants-Montjuïc;16;la Bordeta;Usat. Milers d'euros;204.1
2021;2;3;Sants-Montjuïc;17;Sants - Badal;Usat. Milers d'euros;205.4
2021;2;3;Sants-Montjuïc;18;Sants;Usat. Milers d'euros;287.7
2021;2;4;Les Corts;19;les Corts;Usat. Milers d'euros;357.2
2021;2;4;Les Corts;20;la Maternitat i Sant Ramon;Usat. Milers d'euros;375.0
2021;2;4;Les Corts;21;Pedralbes;Usat. Milers d'euros;613.5
2021;2;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Usat. Milers d'euros;445.5
2021;2;5;Sarrià-Sant Gervasi;23;Sarrià;Usat. Milers d'euros;638.6
2021;2;5;Sarrià-Sant Gervasi;24;les Tres Torres;Usat. Milers d'euros;934.2
2021;2;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Usat. Milers d'euros;819.1
2021;2;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Usat. Milers d'euros;983.9
2021;2;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Usat. Milers d'euros;427.3
2021;2;6;Gràcia;28;Vallcarca i els Penitents;Usat. Milers d'euros;321.7
2021;2;6;Gràcia;29;el Coll;Usat. Milers d'euros;234.0
2021;2;6;Gràcia;30;la Salut;Usat. Milers d'euros;374.2
2021;2;6;Gràcia;31;la Vila de Gràcia;Usat. Milers d'euros;341.8
2021;2;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Usat. Milers d'euros;300.1
2021;2;7;Horta-Guinardó;33;el Baix Guinardó;Usat. Milers d'euros;233.8
2021;2;7;Horta-Guinardó;34;Can Baró;Usat. Milers d'euros;263.3
2021;2;7;Horta-Guinardó;35;el Guinardó;Usat. Milers d'euros;219.7
2021;2;7;Horta-Guinardó;36;la Font d'en Fargues;Usat. Milers d'euros;305.4
2021;2;7;Horta-Guinardó;37;el Carmel;Usat. Milers d'euros;141.6
2021;2;7;Horta-Guinardó;38;la Teixonera;Usat. Milers d'euros;157.3
2021;2;7;Horta-Guinardó;39;Sant Genís dels Agudells;Usat. Milers d'euros;228.1
2021;2;7;Horta-Guinardó;40;Montbau;Usat. Milers d'euros;195.7
2021;2;7;Horta-Guinardó;41;la Vall d'Hebron;Usat. Milers d'euros;319.0
2021;2;7;Horta-Guinardó;42;la Clota;Usat. Milers d'euros;--
2021;2;7;Horta-Guinardó;43;Horta;Usat. Milers d'euros;189.9
2021;2;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Usat. Milers d'euros;209.8
2021;2;8;Nou Barris;45;Porta;Usat. Milers d'euros;175.1
2021;2;8;Nou Barris;46;el Turó de la Peira;Usat. Milers d'euros;144.9
2021;2;8;Nou Barris;47;Can Peguera;Usat. Milers d'euros;--
2021;2;8;Nou Barris;48;la Guineueta;Usat. Milers d'euros;176.6
2021;2;8;Nou Barris;49;Canyelles;Usat. Milers d'euros;183.3
2021;2;8;Nou Barris;50;les Roquetes;Usat. Milers d'euros;97.6
2021;2;8;Nou Barris;51;Verdun;Usat. Milers d'euros;151.5
2021;2;8;Nou Barris;52;la Prosperitat;Usat. Milers d'euros;138.3
2021;2;8;Nou Barris;53;la Trinitat Nova;Usat. Milers d'euros;110.8
2021;2;8;Nou Barris;54;Torre Baró;Usat. Milers d'euros;--
2021;2;8;Nou Barris;55;Ciutat Meridiana;Usat. Milers d'euros;65.9
2021;2;8;Nou Barris;56;Vallbona;Usat. Milers d'euros;--
