Any;Trimestre;Codi_Districte;Nom_Districte;Codi_Barri;Nom_Barri;Superfície_mitjana_(m2_construïts);Nombre
2022;3;8;Nou Barris;53;la Trinitat Nova;Habitatge nou lliure;--
2022;3;8;Nou Barris;54;Torre Baró;Habitatge nou lliure;--
2022;3;8;Nou Barris;55;Ciutat Meridiana;Habitatge nou lliure;--
2022;3;8;Nou Barris;56;Vallbona;Habitatge nou lliure;--
2022;3;9;Sant Andreu;57;la Trinitat Vella;Habitatge nou lliure;--
2022;3;9;Sant Andreu;58;Baró de Viver;Habitatge nou lliure;--
2022;3;9;Sant Andreu;59;el Bon Pastor;Habitatge nou lliure;--
2022;3;9;Sant Andreu;60;Sant Andreu;Habitatge nou lliure;96.0
2022;3;9;Sant Andreu;61;la Sagrera;Habitatge nou lliure;--
2022;3;9;Sant Andreu;62;el Congrés i els Indians;Habitatge nou lliure;--
2022;3;9;Sant Andreu;63;Navas;Habitatge nou lliure;--
2022;3;10;Sant Martí;64;el Camp de l'Arpa del Clot;Habitatge nou lliure;101.0
2022;3;10;Sant Martí;65;el Clot;Habitatge nou lliure;--
2022;3;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Habitatge nou lliure;88.4
2022;3;10;Sant Martí;67;la Vila Olímpica del Poblenou;Habitatge nou lliure;110.0
2022;3;10;Sant Martí;68;el Poblenou;Habitatge nou lliure;69.6
2022;3;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Habitatge nou lliure;67.7
2022;3;10;Sant Martí;70;el Besòs i el Maresme;Habitatge nou lliure;78.8
2022;3;10;Sant Martí;71;Provençals del Poblenou;Habitatge nou lliure;71.2
2022;3;10;Sant Martí;72;Sant Martí de Provençals;Habitatge nou lliure;--
2022;3;10;Sant Martí;73;la Verneda i la Pau;Habitatge nou lliure;--
2022;3;1;Ciutat Vella;1;el Raval;Habitatge nou protegit;--
2022;3;1;Ciutat Vella;2;el Barri Gòtic;Habitatge nou protegit;--
2022;3;1;Ciutat Vella;3;la Barceloneta;Habitatge nou protegit;--
2022;3;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Habitatge nou protegit;--
2022;3;2;Eixample;5;el Fort Pienc;Habitatge nou protegit;--
2022;3;2;Eixample;6;la Sagrada Família;Habitatge nou protegit;--
2022;3;2;Eixample;7;la Dreta de l'Eixample;Habitatge nou protegit;--
2022;3;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Habitatge nou protegit;--
2022;3;2;Eixample;9;la Nova Esquerra de l'Eixample;Habitatge nou protegit;87.5
2022;3;2;Eixample;10;Sant Antoni;Habitatge nou protegit;--
2022;3;3;Sants-Montjuïc;11;el Poble Sec;Habitatge nou protegit;--
2022;3;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Habitatge nou protegit;--
2022;3;3;Sants-Montjuïc;13;la Marina de Port;Habitatge nou protegit;--
2022;3;3;Sants-Montjuïc;14;la Font de la Guatlla;Habitatge nou protegit;--
2022;3;3;Sants-Montjuïc;15;Hostafrancs;Habitatge nou protegit;--
2022;3;3;Sants-Montjuïc;16;la Bordeta;Habitatge nou protegit;--
2022;3;3;Sants-Montjuïc;17;Sants - Badal;Habitatge nou protegit;--
2022;3;3;Sants-Montjuïc;18;Sants;Habitatge nou protegit;--
2022;3;4;Les Corts;19;les Corts;Habitatge nou protegit;--
2022;3;4;Les Corts;20;la Maternitat i Sant Ramon;Habitatge nou protegit;--
2022;3;4;Les Corts;21;Pedralbes;Habitatge nou protegit;--
2022;3;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Habitatge nou protegit;--
2022;3;5;Sarrià-Sant Gervasi;23;Sarrià;Habitatge nou protegit;--
2022;3;5;Sarrià-Sant Gervasi;24;les Tres Torres;Habitatge nou protegit;--
2022;3;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Habitatge nou protegit;--
2022;3;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Habitatge nou protegit;--
2022;3;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Habitatge nou protegit;72.0
2022;3;6;Gràcia;28;Vallcarca i els Penitents;Habitatge nou protegit;--
2022;3;6;Gràcia;29;el Coll;Habitatge nou protegit;--
2022;3;6;Gràcia;30;la Salut;Habitatge nou protegit;--
2022;3;6;Gràcia;31;la Vila de Gràcia;Habitatge nou protegit;--
2022;3;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Habitatge nou protegit;--
2022;3;7;Horta-Guinardó;33;el Baix Guinardó;Habitatge nou protegit;--
2022;3;7;Horta-Guinardó;34;Can Baró;Habitatge nou protegit;--
2022;3;7;Horta-Guinardó;35;el Guinardó;Habitatge nou protegit;--
2022;3;7;Horta-Guinardó;36;la Font d'en Fargues;Habitatge nou protegit;--
2022;3;7;Horta-Guinardó;37;el Carmel;Habitatge nou protegit;--
2022;3;7;Horta-Guinardó;38;la Teixonera;Habitatge nou protegit;--
2022;3;7;Horta-Guinardó;39;Sant Genís dels Agudells;Habitatge nou protegit;--
2022;3;7;Horta-Guinardó;40;Montbau;Habitatge nou protegit;--
2022;3;7;Horta-Guinardó;41;la Vall d'Hebron;Habitatge nou protegit;73.0
2022;3;7;Horta-Guinardó;42;la Clota;Habitatge nou protegit;57.0
2022;3;7;Horta-Guinardó;43;Horta;Habitatge nou protegit;60.0
2022;3;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Habitatge nou protegit;--
2022;3;8;Nou Barris;45;Porta;Habitatge nou protegit;--
2022;3;8;Nou Barris;46;el Turó de la Peira;Habitatge nou protegit;--
2022;3;8;Nou Barris;47;Can Peguera;Habitatge nou protegit;--
2022;3;8;Nou Barris;48;la Guineueta;Habitatge nou protegit;--
2022;3;8;Nou Barris;49;Canyelles;Habitatge nou protegit;--
2022;3;8;Nou Barris;50;les Roquetes;Habitatge nou protegit;--
2022;3;8;Nou Barris;51;Verdun;Habitatge nou protegit;--
2022;3;8;Nou Barris;52;la Prosperitat;Habitatge nou protegit;--
2022;3;8;Nou Barris;53;la Trinitat Nova;Habitatge nou protegit;--
2022;3;8;Nou Barris;54;Torre Baró;Habitatge nou protegit;--
2022;3;8;Nou Barris;55;Ciutat Meridiana;Habitatge nou protegit;--
2022;3;8;Nou Barris;56;Vallbona;Habitatge nou protegit;--
2022;3;9;Sant Andreu;57;la Trinitat Vella;Habitatge nou protegit;--
2022;3;9;Sant Andreu;58;Baró de Viver;Habitatge nou protegit;--
2022;3;9;Sant Andreu;59;el Bon Pastor;Habitatge nou protegit;--
2022;3;9;Sant Andreu;60;Sant Andreu;Habitatge nou protegit;--
2022;3;9;Sant Andreu;61;la Sagrera;Habitatge nou protegit;--
2022;3;9;Sant Andreu;62;el Congrés i els Indians;Habitatge nou protegit;--
2022;3;9;Sant Andreu;63;Navas;Habitatge nou protegit;--
2022;3;10;Sant Martí;64;el Camp de l'Arpa del Clot;Habitatge nou protegit;--
2022;3;10;Sant Martí;65;el Clot;Habitatge nou protegit;--
2022;3;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Habitatge nou protegit;68.0
2022;3;10;Sant Martí;67;la Vila Olímpica del Poblenou;Habitatge nou protegit;--
2022;3;10;Sant Martí;68;el Poblenou;Habitatge nou protegit;--
2022;3;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Habitatge nou protegit;80.0
2022;3;10;Sant Martí;70;el Besòs i el Maresme;Habitatge nou protegit;73.0
2022;3;10;Sant Martí;71;Provençals del Poblenou;Habitatge nou protegit;76.0
2022;3;10;Sant Martí;72;Sant Martí de Provençals;Habitatge nou protegit;--
2022;3;10;Sant Martí;73;la Verneda i la Pau;Habitatge nou protegit;--
2022;3;1;Ciutat Vella;1;el Raval;Habitatge usat;64.4
2022;3;1;Ciutat Vella;2;el Barri Gòtic;Habitatge usat;98.7
2022;3;1;Ciutat Vella;3;la Barceloneta;Habitatge usat;48.6
2022;3;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Habitatge usat;67.1
2022;3;2;Eixample;5;el Fort Pienc;Habitatge usat;83.6
2022;3;2;Eixample;6;la Sagrada Família;Habitatge usat;76.8
2022;3;2;Eixample;7;la Dreta de l'Eixample;Habitatge usat;109.0
2022;3;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Habitatge usat;103.5
2022;3;2;Eixample;9;la Nova Esquerra de l'Eixample;Habitatge usat;81.6
2022;3;2;Eixample;10;Sant Antoni;Habitatge usat;80.2
2022;3;3;Sants-Montjuïc;11;el Poble Sec;Habitatge usat;59.8
2022;3;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Habitatge usat;81.0
2022;3;3;Sants-Montjuïc;13;la Marina de Port;Habitatge usat;69.8
2022;3;3;Sants-Montjuïc;14;la Font de la Guatlla;Habitatge usat;79.9
2022;3;3;Sants-Montjuïc;15;Hostafrancs;Habitatge usat;68.9
2022;3;3;Sants-Montjuïc;16;la Bordeta;Habitatge usat;66.5
2022;3;3;Sants-Montjuïc;17;Sants - Badal;Habitatge usat;65.3
2022;3;3;Sants-Montjuïc;18;Sants;Habitatge usat;66.4
2022;3;4;Les Corts;19;les Corts;Habitatge usat;86.5
2022;3;4;Les Corts;20;la Maternitat i Sant Ramon;Habitatge usat;78.6
2022;3;4;Les Corts;21;Pedralbes;Habitatge usat;183.4
2022;3;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Habitatge usat;110.8
2022;3;5;Sarrià-Sant Gervasi;23;Sarrià;Habitatge usat;115.4
2022;3;5;Sarrià-Sant Gervasi;24;les Tres Torres;Habitatge usat;164.5
2022;3;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Habitatge usat;116.3
2022;3;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Habitatge usat;134.7
2022;3;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Habitatge usat;97.8
2022;3;6;Gràcia;28;Vallcarca i els Penitents;Habitatge usat;76.9
2022;3;6;Gràcia;29;el Coll;Habitatge usat;69.4
2022;3;6;Gràcia;30;la Salut;Habitatge usat;76.9
2022;3;6;Gràcia;31;la Vila de Gràcia;Habitatge usat;75.7
2022;3;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Habitatge usat;77.1
2022;3;7;Horta-Guinardó;33;el Baix Guinardó;Habitatge usat;71.2
2022;3;7;Horta-Guinardó;34;Can Baró;Habitatge usat;75.3
2022;3;7;Horta-Guinardó;35;el Guinardó;Habitatge usat;74.9
2022;3;7;Horta-Guinardó;36;la Font d'en Fargues;Habitatge usat;107.2
2022;3;7;Horta-Guinardó;37;el Carmel;Habitatge usat;66.9
2022;3;7;Horta-Guinardó;38;la Teixonera;Habitatge usat;59.6
2022;3;7;Horta-Guinardó;39;Sant Genís dels Agudells;Habitatge usat;64.7
2022;3;7;Horta-Guinardó;40;Montbau;Habitatge usat;68.0
2022;3;7;Horta-Guinardó;41;la Vall d'Hebron;Habitatge usat;52.6
2022;3;7;Horta-Guinardó;42;la Clota;Habitatge usat;97.0
2022;3;7;Horta-Guinardó;43;Horta;Habitatge usat;67.3
2022;3;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Habitatge usat;74.1
2022;3;8;Nou Barris;45;Porta;Habitatge usat;61.6
2022;3;8;Nou Barris;46;el Turó de la Peira;Habitatge usat;61.2
2022;3;8;Nou Barris;47;Can Peguera;Habitatge usat;74.0
2022;3;8;Nou Barris;48;la Guineueta;Habitatge usat;78.6
2022;3;8;Nou Barris;49;Canyelles;Habitatge usat;75.5
2022;3;8;Nou Barris;50;les Roquetes;Habitatge usat;55.3
2022;3;8;Nou Barris;51;Verdun;Habitatge usat;57.3
2022;3;8;Nou Barris;52;la Prosperitat;Habitatge usat;60.4
2022;3;8;Nou Barris;53;la Trinitat Nova;Habitatge usat;62.3
2022;3;8;Nou Barris;54;Torre Baró;Habitatge usat;61.0
2022;3;8;Nou Barris;55;Ciutat Meridiana;Habitatge usat;59.6
2022;3;8;Nou Barris;56;Vallbona;Habitatge usat;77.0
2022;3;9;Sant Andreu;57;la Trinitat Vella;Habitatge usat;61.2
2022;3;9;Sant Andreu;58;Baró de Viver;Habitatge usat;--
2022;3;9;Sant Andreu;59;el Bon Pastor;Habitatge usat;68.9
2022;3;9;Sant Andreu;60;Sant Andreu;Habitatge usat;81.9
2022;3;9;Sant Andreu;61;la Sagrera;Habitatge usat;67.3
2022;3;9;Sant Andreu;62;el Congrés i els Indians;Habitatge usat;--
2022;3;9;Sant Andreu;63;Navas;Habitatge usat;79.4
2022;3;10;Sant Martí;64;el Camp de l'Arpa del Clot;Habitatge usat;76.5
2022;3;10;Sant Martí;65;el Clot;Habitatge usat;72.8
2022;3;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Habitatge usat;74.4
2022;3;10;Sant Martí;67;la Vila Olímpica del Poblenou;Habitatge usat;111.4
2022;3;10;Sant Martí;68;el Poblenou;Habitatge usat;71.6
2022;3;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Habitatge usat;88.1
2022;3;10;Sant Martí;70;el Besòs i el Maresme;Habitatge usat;72.4
2022;3;10;Sant Martí;71;Provençals del Poblenou;Habitatge usat;75.3
2022;3;10;Sant Martí;72;Sant Martí de Provençals;Habitatge usat;71.5
2022;3;10;Sant Martí;73;la Verneda i la Pau;Habitatge usat;72.6
