Any;Trimestre;Codi_Districte;Nom_Districte;Codi_Barri;Nom_Barri;Preu_mitja_habitatge;Valor
2022;1;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Nou. Euros/m2 construït;9316.4
2022;1;6;Gràcia;28;Vallcarca i els Penitents;Nou. Euros/m2 construït;4328.4
2022;1;6;Gràcia;29;el Coll;Nou. Euros/m2 construït;2613.2
2022;1;6;Gràcia;30;la Salut;Nou. Euros/m2 construït;--
2022;1;6;Gràcia;31;la Vila de Gràcia;Nou. Euros/m2 construït;--
2022;1;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Nou. Euros/m2 construït;--
2022;1;7;Horta-Guinardó;33;el Baix Guinardó;Nou. Euros/m2 construït;--
2022;1;7;Horta-Guinardó;34;Can Baró;Nou. Euros/m2 construït;--
2022;1;7;Horta-Guinardó;35;el Guinardó;Nou. Euros/m2 construït;4554.3
2022;1;7;Horta-Guinardó;36;la Font d'en Fargues;Nou. Euros/m2 construït;4072.6
2022;1;7;Horta-Guinardó;37;el Carmel;Nou. Euros/m2 construït;2565.8
2022;1;7;Horta-Guinardó;38;la Teixonera;Nou. Euros/m2 construït;3025.3
2022;1;7;Horta-Guinardó;39;Sant Genís dels Agudells;Nou. Euros/m2 construït;--
2022;1;7;Horta-Guinardó;40;Montbau;Nou. Euros/m2 construït;--
2022;1;7;Horta-Guinardó;41;la Vall d'Hebron;Nou. Euros/m2 construït;--
2022;1;7;Horta-Guinardó;42;la Clota;Nou. Euros/m2 construït;--
2022;1;7;Horta-Guinardó;43;Horta;Nou. Euros/m2 construït;3630.7
2022;1;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Nou. Euros/m2 construït;--
2022;1;8;Nou Barris;45;Porta;Nou. Euros/m2 construït;--
2022;1;8;Nou Barris;46;el Turó de la Peira;Nou. Euros/m2 construït;--
2022;1;8;Nou Barris;47;Can Peguera;Nou. Euros/m2 construït;--
2022;1;8;Nou Barris;48;la Guineueta;Nou. Euros/m2 construït;--
2022;1;8;Nou Barris;49;Canyelles;Nou. Euros/m2 construït;--
2022;1;8;Nou Barris;50;les Roquetes;Nou. Euros/m2 construït;--
2022;1;8;Nou Barris;51;Verdun;Nou. Euros/m2 construït;--
2022;1;8;Nou Barris;52;la Prosperitat;Nou. Euros/m2 construït;--
2022;1;8;Nou Barris;53;la Trinitat Nova;Nou. Euros/m2 construït;--
2022;1;8;Nou Barris;54;Torre Baró;Nou. Euros/m2 construït;--
2022;1;8;Nou Barris;55;Ciutat Meridiana;Nou. Euros/m2 construït;--
2022;1;8;Nou Barris;56;Vallbona;Nou. Euros/m2 construït;--
2022;1;9;Sant Andreu;57;la Trinitat Vella;Nou. Euros/m2 construït;--
2022;1;9;Sant Andreu;58;Baró de Viver;Nou. Euros/m2 construït;--
2022;1;9;Sant Andreu;59;el Bon Pastor;Nou. Euros/m2 construït;--
2022;1;9;Sant Andreu;60;Sant Andreu;Nou. Euros/m2 construït;3971.7
2022;1;9;Sant Andreu;61;la Sagrera;Nou. Euros/m2 construït;--
2022;1;9;Sant Andreu;62;el Congrés i els Indians;Nou. Euros/m2 construït;5886.0
2022;1;9;Sant Andreu;63;Navas;Nou. Euros/m2 construït;--
2022;1;10;Sant Martí;64;el Camp de l'Arpa del Clot;Nou. Euros/m2 construït;--
2022;1;10;Sant Martí;65;el Clot;Nou. Euros/m2 construït;--
2022;1;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Nou. Euros/m2 construït;5867.5
2022;1;10;Sant Martí;67;la Vila Olímpica del Poblenou;Nou. Euros/m2 construït;5390.9
2022;1;10;Sant Martí;68;el Poblenou;Nou. Euros/m2 construït;5655.1
2022;1;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Nou. Euros/m2 construït;--
2022;1;10;Sant Martí;70;el Besòs i el Maresme;Nou. Euros/m2 construït;4854.4
2022;1;10;Sant Martí;71;Provençals del Poblenou;Nou. Euros/m2 construït;2537.0
2022;1;10;Sant Martí;72;Sant Martí de Provençals;Nou. Euros/m2 construït;--
2022;1;10;Sant Martí;73;la Verneda i la Pau;Nou. Euros/m2 construït;--
2022;1;1;Ciutat Vella;1;el Raval;Usat. Euros/m2 construït;3203.0
2022;1;1;Ciutat Vella;2;el Barri Gòtic;Usat. Euros/m2 construït;4398.3
2022;1;1;Ciutat Vella;3;la Barceloneta;Usat. Euros/m2 construït;4481.4
2022;1;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Usat. Euros/m2 construït;4781.8
2022;1;2;Eixample;5;el Fort Pienc;Usat. Euros/m2 construït;4138.4
2022;1;2;Eixample;6;la Sagrada Família;Usat. Euros/m2 construït;4000.9
2022;1;2;Eixample;7;la Dreta de l'Eixample;Usat. Euros/m2 construït;5617.8
2022;1;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Usat. Euros/m2 construït;4909.0
2022;1;2;Eixample;9;la Nova Esquerra de l'Eixample;Usat. Euros/m2 construït;4158.4
2022;1;2;Eixample;10;Sant Antoni;Usat. Euros/m2 construït;4657.9
2022;1;3;Sants-Montjuïc;11;el Poble Sec;Usat. Euros/m2 construït;3793.6
2022;1;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Usat. Euros/m2 construït;--
2022;1;3;Sants-Montjuïc;13;la Marina de Port;Usat. Euros/m2 construït;3535.6
2022;1;3;Sants-Montjuïc;14;la Font de la Guatlla;Usat. Euros/m2 construït;3345.9
2022;1;3;Sants-Montjuïc;15;Hostafrancs;Usat. Euros/m2 construït;3565.2
2022;1;3;Sants-Montjuïc;16;la Bordeta;Usat. Euros/m2 construït;3214.9
2022;1;3;Sants-Montjuïc;17;Sants - Badal;Usat. Euros/m2 construït;3543.9
2022;1;3;Sants-Montjuïc;18;Sants;Usat. Euros/m2 construït;3783.3
2022;1;4;Les Corts;19;les Corts;Usat. Euros/m2 construït;4696.8
2022;1;4;Les Corts;20;la Maternitat i Sant Ramon;Usat. Euros/m2 construït;3952.4
2022;1;4;Les Corts;21;Pedralbes;Usat. Euros/m2 construït;6201.7
2022;1;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Usat. Euros/m2 construït;3747.0
2022;1;5;Sarrià-Sant Gervasi;23;Sarrià;Usat. Euros/m2 construït;6137.3
2022;1;5;Sarrià-Sant Gervasi;24;les Tres Torres;Usat. Euros/m2 construït;5831.2
2022;1;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Usat. Euros/m2 construït;5947.5
2022;1;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Usat. Euros/m2 construït;5450.5
2022;1;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Usat. Euros/m2 construït;4733.7
2022;1;6;Gràcia;28;Vallcarca i els Penitents;Usat. Euros/m2 construït;4092.8
2022;1;6;Gràcia;29;el Coll;Usat. Euros/m2 construït;2779.1
2022;1;6;Gràcia;30;la Salut;Usat. Euros/m2 construït;3082.4
2022;1;6;Gràcia;31;la Vila de Gràcia;Usat. Euros/m2 construït;4764.9
2022;1;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Usat. Euros/m2 construït;4323.7
2022;1;7;Horta-Guinardó;33;el Baix Guinardó;Usat. Euros/m2 construït;3829.4
2022;1;7;Horta-Guinardó;34;Can Baró;Usat. Euros/m2 construït;3310.8
2022;1;7;Horta-Guinardó;35;el Guinardó;Usat. Euros/m2 construït;3382.9
2022;1;7;Horta-Guinardó;36;la Font d'en Fargues;Usat. Euros/m2 construït;3190.9
2022;1;7;Horta-Guinardó;37;el Carmel;Usat. Euros/m2 construït;2558.9
2022;1;7;Horta-Guinardó;38;la Teixonera;Usat. Euros/m2 construït;3779.7
2022;1;7;Horta-Guinardó;39;Sant Genís dels Agudells;Usat. Euros/m2 construït;2239.9
2022;1;7;Horta-Guinardó;40;Montbau;Usat. Euros/m2 construït;2896.7
2022;1;7;Horta-Guinardó;41;la Vall d'Hebron;Usat. Euros/m2 construït;4371.3
2022;1;7;Horta-Guinardó;42;la Clota;Usat. Euros/m2 construït;--
2022;1;7;Horta-Guinardó;43;Horta;Usat. Euros/m2 construït;3473.0
2022;1;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Usat. Euros/m2 construït;2948.0
2022;1;8;Nou Barris;45;Porta;Usat. Euros/m2 construït;3459.2
2022;1;8;Nou Barris;46;el Turó de la Peira;Usat. Euros/m2 construït;2086.6
2022;1;8;Nou Barris;47;Can Peguera;Usat. Euros/m2 construït;--
2022;1;8;Nou Barris;48;la Guineueta;Usat. Euros/m2 construït;2913.3
2022;1;8;Nou Barris;49;Canyelles;Usat. Euros/m2 construït;2709.8
2022;1;8;Nou Barris;50;les Roquetes;Usat. Euros/m2 construït;2168.7
2022;1;8;Nou Barris;51;Verdun;Usat. Euros/m2 construït;2529.6
2022;1;8;Nou Barris;52;la Prosperitat;Usat. Euros/m2 construït;2592.9
2022;1;8;Nou Barris;53;la Trinitat Nova;Usat. Euros/m2 construït;1686.4
2022;1;8;Nou Barris;54;Torre Baró;Usat. Euros/m2 construït;--
2022;1;8;Nou Barris;55;Ciutat Meridiana;Usat. Euros/m2 construït;1550.9
2022;1;8;Nou Barris;56;Vallbona;Usat. Euros/m2 construït;--
2022;1;9;Sant Andreu;57;la Trinitat Vella;Usat. Euros/m2 construït;1865.2
2022;1;9;Sant Andreu;58;Baró de Viver;Usat. Euros/m2 construït;--
2022;1;9;Sant Andreu;59;el Bon Pastor;Usat. Euros/m2 construït;2346.6
2022;1;9;Sant Andreu;60;Sant Andreu;Usat. Euros/m2 construït;3149.6
2022;1;9;Sant Andreu;61;la Sagrera;Usat. Euros/m2 construït;3150.1
2022;1;9;Sant Andreu;62;el Congrés i els Indians;Usat. Euros/m2 construït;4063.0
2022;1;9;Sant Andreu;63;Navas;Usat. Euros/m2 construït;3545.5
2022;1;10;Sant Martí;64;el Camp de l'Arpa del Clot;Usat. Euros/m2 construït;3617.7
2022;1;10;Sant Martí;65;el Clot;Usat. Euros/m2 construït;5251.4
2022;1;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Usat. Euros/m2 construït;4214.0
2022;1;10;Sant Martí;67;la Vila Olímpica del Poblenou;Usat. Euros/m2 construït;4281.1
2022;1;10;Sant Martí;68;el Poblenou;Usat. Euros/m2 construït;4856.4
2022;1;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Usat. Euros/m2 construït;6151.6
2022;1;10;Sant Martí;70;el Besòs i el Maresme;Usat. Euros/m2 construït;2593.9
2022;1;10;Sant Martí;71;Provençals del Poblenou;Usat. Euros/m2 construït;3806.1
2022;1;10;Sant Martí;72;Sant Martí de Provençals;Usat. Euros/m2 construït;2870.6
2022;1;10;Sant Martí;73;la Verneda i la Pau;Usat. Euros/m2 construït;2211.0
2022;2;1;Ciutat Vella;1;el Raval;Total. Milers d'euros;259.6
2022;2;1;Ciutat Vella;2;el Barri Gòtic;Total. Milers d'euros;396.4
2022;2;1;Ciutat Vella;3;la Barceloneta;Total. Milers d'euros;206.4
2022;2;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Total. Milers d'euros;303.6
2022;2;2;Eixample;5;el Fort Pienc;Total. Milers d'euros;367.6
2022;2;2;Eixample;6;la Sagrada Família;Total. Milers d'euros;294.7
2022;2;2;Eixample;7;la Dreta de l'Eixample;Total. Milers d'euros;584.6
2022;2;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Total. Milers d'euros;479.2
2022;2;2;Eixample;9;la Nova Esquerra de l'Eixample;Total. Milers d'euros;390.7
2022;2;2;Eixample;10;Sant Antoni;Total. Milers d'euros;355.4
2022;2;3;Sants-Montjuïc;11;el Poble Sec;Total. Milers d'euros;262.1
2022;2;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Total. Milers d'euros;105.1
2022;2;3;Sants-Montjuïc;13;la Marina de Port;Total. Milers d'euros;232.8
2022;2;3;Sants-Montjuïc;14;la Font de la Guatlla;Total. Milers d'euros;329.3
2022;2;3;Sants-Montjuïc;15;Hostafrancs;Total. Milers d'euros;291.4
2022;2;3;Sants-Montjuïc;16;la Bordeta;Total. Milers d'euros;246.4
2022;2;3;Sants-Montjuïc;17;Sants - Badal;Total. Milers d'euros;300.9
2022;2;3;Sants-Montjuïc;18;Sants;Total. Milers d'euros;306.0
2022;2;4;Les Corts;19;les Corts;Total. Milers d'euros;400.5
2022;2;4;Les Corts;20;la Maternitat i Sant Ramon;Total. Milers d'euros;383.8
2022;2;4;Les Corts;21;Pedralbes;Total. Milers d'euros;717.2
2022;2;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Total. Milers d'euros;620.3
2022;2;5;Sarrià-Sant Gervasi;23;Sarrià;Total. Milers d'euros;812.4
2022;2;5;Sarrià-Sant Gervasi;24;les Tres Torres;Total. Milers d'euros;852.2
2022;2;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Total. Milers d'euros;1140.5
2022;2;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Total. Milers d'euros;922.6
2022;2;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Total. Milers d'euros;472.1
2022;2;6;Gràcia;28;Vallcarca i els Penitents;Total. Milers d'euros;384.0
2022;2;6;Gràcia;29;el Coll;Total. Milers d'euros;196.7
2022;2;6;Gràcia;30;la Salut;Total. Milers d'euros;337.0
2022;2;6;Gràcia;31;la Vila de Gràcia;Total. Milers d'euros;331.7
2022;2;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Total. Milers d'euros;309.9
2022;2;7;Horta-Guinardó;33;el Baix Guinardó;Total. Milers d'euros;255.8
2022;2;7;Horta-Guinardó;34;Can Baró;Total. Milers d'euros;225.9
2022;2;7;Horta-Guinardó;35;el Guinardó;Total. Milers d'euros;241.5
2022;2;7;Horta-Guinardó;36;la Font d'en Fargues;Total. Milers d'euros;366.3
2022;2;7;Horta-Guinardó;37;el Carmel;Total. Milers d'euros;181.7
2022;2;7;Horta-Guinardó;38;la Teixonera;Total. Milers d'euros;176.8
2022;2;7;Horta-Guinardó;39;Sant Genís dels Agudells;Total. Milers d'euros;124.0
2022;2;7;Horta-Guinardó;40;Montbau;Total. Milers d'euros;210.8
2022;2;7;Horta-Guinardó;41;la Vall d'Hebron;Total. Milers d'euros;385.1
2022;2;7;Horta-Guinardó;42;la Clota;Total. Milers d'euros;--
2022;2;7;Horta-Guinardó;43;Horta;Total. Milers d'euros;195.2
2022;2;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Total. Milers d'euros;206.7
2022;2;8;Nou Barris;45;Porta;Total. Milers d'euros;164.0
2022;2;8;Nou Barris;46;el Turó de la Peira;Total. Milers d'euros;151.5
2022;2;8;Nou Barris;47;Can Peguera;Total. Milers d'euros;142.0
2022;2;8;Nou Barris;48;la Guineueta;Total. Milers d'euros;236.8
2022;2;8;Nou Barris;49;Canyelles;Total. Milers d'euros;210.2
2022;2;8;Nou Barris;50;les Roquetes;Total. Milers d'euros;102.2
2022;2;8;Nou Barris;51;Verdun;Total. Milers d'euros;157.6
2022;2;8;Nou Barris;52;la Prosperitat;Total. Milers d'euros;120.1
2022;2;8;Nou Barris;53;la Trinitat Nova;Total. Milers d'euros;109.1
2022;2;8;Nou Barris;54;Torre Baró;Total. Milers d'euros;--
2022;2;8;Nou Barris;55;Ciutat Meridiana;Total. Milers d'euros;109.4
2022;2;8;Nou Barris;56;Vallbona;Total. Milers d'euros;--
2022;2;9;Sant Andreu;57;la Trinitat Vella;Total. Milers d'euros;37.5
2022;2;9;Sant Andreu;58;Baró de Viver;Total. Milers d'euros;--
2022;2;9;Sant Andreu;59;el Bon Pastor;Total. Milers d'euros;154.8
2022;2;9;Sant Andreu;60;Sant Andreu;Total. Milers d'euros;269.3
2022;2;9;Sant Andreu;61;la Sagrera;Total. Milers d'euros;222.9
2022;2;9;Sant Andreu;62;el Congrés i els Indians;Total. Milers d'euros;304.0
2022;2;9;Sant Andreu;63;Navas;Total. Milers d'euros;284.2
2022;2;10;Sant Martí;64;el Camp de l'Arpa del Clot;Total. Milers d'euros;265.3
2022;2;10;Sant Martí;65;el Clot;Total. Milers d'euros;405.7
2022;2;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Total. Milers d'euros;496.5
2022;2;10;Sant Martí;67;la Vila Olímpica del Poblenou;Total. Milers d'euros;638.4
2022;2;10;Sant Martí;68;el Poblenou;Total. Milers d'euros;324.3
2022;2;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Total. Milers d'euros;596.0
2022;2;10;Sant Martí;70;el Besòs i el Maresme;Total. Milers d'euros;217.4
2022;2;10;Sant Martí;71;Provençals del Poblenou;Total. Milers d'euros;282.0
2022;2;10;Sant Martí;72;Sant Martí de Provençals;Total. Milers d'euros;191.5
2022;2;10;Sant Martí;73;la Verneda i la Pau;Total. Milers d'euros;168.0
2022;2;1;Ciutat Vella;1;el Raval;Nou. Milers d'euros;395.5
2022;2;1;Ciutat Vella;2;el Barri Gòtic;Nou. Milers d'euros;326.4
2022;2;1;Ciutat Vella;3;la Barceloneta;Nou. Milers d'euros;--
2022;2;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Nou. Milers d'euros;219.2
2022;2;2;Eixample;5;el Fort Pienc;Nou. Milers d'euros;--
2022;2;2;Eixample;6;la Sagrada Família;Nou. Milers d'euros;--
2022;2;2;Eixample;7;la Dreta de l'Eixample;Nou. Milers d'euros;741.0
2022;2;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Nou. Milers d'euros;746.1
2022;2;2;Eixample;9;la Nova Esquerra de l'Eixample;Nou. Milers d'euros;360.8
2022;2;2;Eixample;10;Sant Antoni;Nou. Milers d'euros;286.3
2022;2;3;Sants-Montjuïc;11;el Poble Sec;Nou. Milers d'euros;--
2022;2;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Nou. Milers d'euros;--
2022;2;3;Sants-Montjuïc;13;la Marina de Port;Nou. Milers d'euros;--
2022;2;3;Sants-Montjuïc;14;la Font de la Guatlla;Nou. Milers d'euros;446.2
2022;2;3;Sants-Montjuïc;15;Hostafrancs;Nou. Milers d'euros;316.6
2022;2;3;Sants-Montjuïc;16;la Bordeta;Nou. Milers d'euros;--
2022;2;3;Sants-Montjuïc;17;Sants - Badal;Nou. Milers d'euros;338.4
2022;2;3;Sants-Montjuïc;18;Sants;Nou. Milers d'euros;--
2022;2;4;Les Corts;19;les Corts;Nou. Milers d'euros;--
2022;2;4;Les Corts;20;la Maternitat i Sant Ramon;Nou. Milers d'euros;--
2022;2;4;Les Corts;21;Pedralbes;Nou. Milers d'euros;409.3
2022;2;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Nou. Milers d'euros;--
2022;2;5;Sarrià-Sant Gervasi;23;Sarrià;Nou. Milers d'euros;3130.0
2022;2;5;Sarrià-Sant Gervasi;24;les Tres Torres;Nou. Milers d'euros;--
2022;2;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Nou. Milers d'euros;1263.0
2022;2;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Nou. Milers d'euros;817.0
2022;2;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Nou. Milers d'euros;580.7
2022;2;6;Gràcia;28;Vallcarca i els Penitents;Nou. Milers d'euros;378.0
2022;2;6;Gràcia;29;el Coll;Nou. Milers d'euros;233.0
2022;2;6;Gràcia;30;la Salut;Nou. Milers d'euros;293.3
2022;2;6;Gràcia;31;la Vila de Gràcia;Nou. Milers d'euros;418.8
2022;2;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Nou. Milers d'euros;--
2022;2;7;Horta-Guinardó;33;el Baix Guinardó;Nou. Milers d'euros;209.4
2022;2;7;Horta-Guinardó;34;Can Baró;Nou. Milers d'euros;--
2022;2;7;Horta-Guinardó;35;el Guinardó;Nou. Milers d'euros;--
2022;2;7;Horta-Guinardó;36;la Font d'en Fargues;Nou. Milers d'euros;483.0
2022;2;7;Horta-Guinardó;37;el Carmel;Nou. Milers d'euros;189.9
2022;2;7;Horta-Guinardó;38;la Teixonera;Nou. Milers d'euros;203.9
2022;2;7;Horta-Guinardó;39;Sant Genís dels Agudells;Nou. Milers d'euros;140.0
2022;2;7;Horta-Guinardó;40;Montbau;Nou. Milers d'euros;--
2022;2;7;Horta-Guinardó;41;la Vall d'Hebron;Nou. Milers d'euros;--
2022;2;7;Horta-Guinardó;42;la Clota;Nou. Milers d'euros;--
2022;2;7;Horta-Guinardó;43;Horta;Nou. Milers d'euros;189.1
2022;2;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Nou. Milers d'euros;286.3
2022;2;8;Nou Barris;45;Porta;Nou. Milers d'euros;152.7
2022;2;8;Nou Barris;46;el Turó de la Peira;Nou. Milers d'euros;--
2022;2;8;Nou Barris;47;Can Peguera;Nou. Milers d'euros;--
2022;2;8;Nou Barris;48;la Guineueta;Nou. Milers d'euros;--
2022;2;8;Nou Barris;49;Canyelles;Nou. Milers d'euros;--
2022;2;8;Nou Barris;50;les Roquetes;Nou. Milers d'euros;--
2022;2;8;Nou Barris;51;Verdun;Nou. Milers d'euros;--
2022;2;8;Nou Barris;52;la Prosperitat;Nou. Milers d'euros;--
2022;2;8;Nou Barris;53;la Trinitat Nova;Nou. Milers d'euros;--
2022;2;8;Nou Barris;54;Torre Baró;Nou. Milers d'euros;--
2022;2;8;Nou Barris;55;Ciutat Meridiana;Nou. Milers d'euros;--
2022;2;8;Nou Barris;56;Vallbona;Nou. Milers d'euros;--
2022;2;9;Sant Andreu;57;la Trinitat Vella;Nou. Milers d'euros;--
2022;2;9;Sant Andreu;58;Baró de Viver;Nou. Milers d'euros;--
2022;2;9;Sant Andreu;59;el Bon Pastor;Nou. Milers d'euros;--
2022;2;9;Sant Andreu;60;Sant Andreu;Nou. Milers d'euros;--
2022;2;9;Sant Andreu;61;la Sagrera;Nou. Milers d'euros;--
2022;2;9;Sant Andreu;62;el Congrés i els Indians;Nou. Milers d'euros;--
2022;2;9;Sant Andreu;63;Navas;Nou. Milers d'euros;--
2022;2;10;Sant Martí;64;el Camp de l'Arpa del Clot;Nou. Milers d'euros;--
2022;2;10;Sant Martí;65;el Clot;Nou. Milers d'euros;633.3
2022;2;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Nou. Milers d'euros;579.5
2022;2;10;Sant Martí;67;la Vila Olímpica del Poblenou;Nou. Milers d'euros;--
2022;2;10;Sant Martí;68;el Poblenou;Nou. Milers d'euros;410.6
2022;2;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Nou. Milers d'euros;237.3
2022;2;10;Sant Martí;70;el Besòs i el Maresme;Nou. Milers d'euros;373.0
2022;2;10;Sant Martí;71;Provençals del Poblenou;Nou. Milers d'euros;300.9
2022;2;10;Sant Martí;72;Sant Martí de Provençals;Nou. Milers d'euros;--
2022;2;10;Sant Martí;73;la Verneda i la Pau;Nou. Milers d'euros;--
2022;2;1;Ciutat Vella;1;el Raval;Usat. Milers d'euros;254.9
2022;2;1;Ciutat Vella;2;el Barri Gòtic;Usat. Milers d'euros;404.1
2022;2;1;Ciutat Vella;3;la Barceloneta;Usat. Milers d'euros;206.4
2022;2;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Usat. Milers d'euros;307.7
2022;2;2;Eixample;5;el Fort Pienc;Usat. Milers d'euros;370.6
2022;2;2;Eixample;6;la Sagrada Família;Usat. Milers d'euros;294.7
2022;2;2;Eixample;7;la Dreta de l'Eixample;Usat. Milers d'euros;568.5
2022;2;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Usat. Milers d'euros;461.7
2022;2;2;Eixample;9;la Nova Esquerra de l'Eixample;Usat. Milers d'euros;399.2
2022;2;2;Eixample;10;Sant Antoni;Usat. Milers d'euros;362.7
2022;2;3;Sants-Montjuïc;11;el Poble Sec;Usat. Milers d'euros;253.0
2022;2;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Usat. Milers d'euros;105.1
2022;2;3;Sants-Montjuïc;13;la Marina de Port;Usat. Milers d'euros;240.5
2022;2;3;Sants-Montjuïc;14;la Font de la Guatlla;Usat. Milers d'euros;277.3
2022;2;3;Sants-Montjuïc;15;Hostafrancs;Usat. Milers d'euros;284.4
2022;2;3;Sants-Montjuïc;16;la Bordeta;Usat. Milers d'euros;208.3
2022;2;3;Sants-Montjuïc;17;Sants - Badal;Usat. Milers d'euros;260.3
2022;2;3;Sants-Montjuïc;18;Sants;Usat. Milers d'euros;298.6
2022;2;4;Les Corts;19;les Corts;Usat. Milers d'euros;399.7
2022;2;4;Les Corts;20;la Maternitat i Sant Ramon;Usat. Milers d'euros;383.8
2022;2;4;Les Corts;21;Pedralbes;Usat. Milers d'euros;797.0
2022;2;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Usat. Milers d'euros;620.3
2022;2;5;Sarrià-Sant Gervasi;23;Sarrià;Usat. Milers d'euros;554.9
2022;2;5;Sarrià-Sant Gervasi;24;les Tres Torres;Usat. Milers d'euros;813.8
2022;2;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Usat. Milers d'euros;1105.0
2022;2;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Usat. Milers d'euros;941.5
2022;2;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Usat. Milers d'euros;463.7
2022;2;6;Gràcia;28;Vallcarca i els Penitents;Usat. Milers d'euros;385.4
2022;2;6;Gràcia;29;el Coll;Usat. Milers d'euros;181.1
2022;2;6;Gràcia;30;la Salut;Usat. Milers d'euros;341.7
2022;2;6;Gràcia;31;la Vila de Gràcia;Usat. Milers d'euros;328.5
2022;2;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Usat. Milers d'euros;309.9
2022;2;7;Horta-Guinardó;33;el Baix Guinardó;Usat. Milers d'euros;264.9
2022;2;7;Horta-Guinardó;34;Can Baró;Usat. Milers d'euros;219.2
2022;2;7;Horta-Guinardó;35;el Guinardó;Usat. Milers d'euros;242.6
2022;2;7;Horta-Guinardó;36;la Font d'en Fargues;Usat. Milers d'euros;262.5
2022;2;7;Horta-Guinardó;37;el Carmel;Usat. Milers d'euros;178.6
2022;2;7;Horta-Guinardó;38;la Teixonera;Usat. Milers d'euros;160.6
2022;2;7;Horta-Guinardó;39;Sant Genís dels Agudells;Usat. Milers d'euros;120.4
2022;2;7;Horta-Guinardó;40;Montbau;Usat. Milers d'euros;210.8
2022;2;7;Horta-Guinardó;41;la Vall d'Hebron;Usat. Milers d'euros;385.1
2022;2;7;Horta-Guinardó;42;la Clota;Usat. Milers d'euros;--
2022;2;7;Horta-Guinardó;43;Horta;Usat. Milers d'euros;196.8
2022;2;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Usat. Milers d'euros;197.4
2022;2;8;Nou Barris;45;Porta;Usat. Milers d'euros;167.4
2022;2;8;Nou Barris;46;el Turó de la Peira;Usat. Milers d'euros;151.5
2022;2;8;Nou Barris;47;Can Peguera;Usat. Milers d'euros;142.0
2022;2;8;Nou Barris;48;la Guineueta;Usat. Milers d'euros;236.8
2022;2;8;Nou Barris;49;Canyelles;Usat. Milers d'euros;210.2
2022;2;8;Nou Barris;50;les Roquetes;Usat. Milers d'euros;102.2
2022;2;8;Nou Barris;51;Verdun;Usat. Milers d'euros;155.6
2022;2;8;Nou Barris;52;la Prosperitat;Usat. Milers d'euros;120.1
2022;2;8;Nou Barris;53;la Trinitat Nova;Usat. Milers d'euros;109.1
2022;2;8;Nou Barris;54;Torre Baró;Usat. Milers d'euros;--
